ప్రభుత్వమే	NN	O	O
అభివృద్ధి	NN	O	O
చేసి	VM	O	O
డ్రైనేజి	NN	O	O
,	SYM	O	O
తాగునీరు	NN	O	O
,	SYM	O	O
రహదారులు	NN	O	O
వంటి	JJ	O	O
వౌలిక	NN	O	O
సదుపాయాలన్నింటిని	NN	O	O
సమకూర్చి	VM	O	O
యజమానుల	NN	O	O
విస్తీర్ణానికి	VM	O	O
తగ్గట్లు	VM	O	O
వాటాలు	NN	O	O
వేసి	VM	O	O
యజమానులకు	NN	O	O
60	QC	B-MISC	B-MISC
శాతం	NN	I-MISC	I-MISC
,	SYM	O	O
ప్రభుత్వానికి	NN	O	O
40	QC	B-MISC	B-MISC
శాతం	NN	I-MISC	I-MISC
భూమిని	NN	O	O
అందజేయాలన్నది	VM	O	O
ఈ	DEM	O	O
పథకం	NN	O	O
లక్ష్యం	NN	O	O
.	SYM	O	O

జిల్లాలో	NN	O	O
9	QC	B-MISC	B-MISC
కేసులు	NN	O	O
,	SYM	O	O
కర్నూలులో	NNP	B-LOC	B-PERSON
ఒకటి	QC	B-MISC	B-MISC
,	SYM	O	O
చిత్తూరు	NNP	B-LOC	B-LOC
జిల్లాలో	NN	O	O
4	QC	B-MISC	B-MISC
,	SYM	O	O
మన్నూరు	NNP	B-PERSON	B-PERSON
హుస్సేన్	NNP	I-PERSON	I-PERSON
సాబ్	NNP	I-PERSON	I-PERSON
పై	NST	O	O
రైల్వేకోడూరులో	NNP	B-LOC	B-LOC
ఒక	JJ	O	O
కేసు	NN	O	O
నమోదైనట్లు	VM	O	O
తెలిపారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
పరిస్థితుల్లో	NN	O	O
ఎప్పటినుంచో	WQ	O	O
సిద్దిపేటను	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
కేంద్రం	NN	O	O
చేయాలని	VM	O	O
ఆందోళన	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

ఇంకా	INTF	O	O
నయం	NN	O	O
విడాకులిచ్చే	VM	O	O
,	SYM	O	O
కోడళ్ళు	NN	O	O
లేచిపోయే	VM	O	O
కోడళ్ళు	NN	O	O
,	SYM	O	O
విషం	NN	O	O
కలిపే	VM	O	O
కోడళ్ళు	NN	O	O
వస్తున్న	VM	O	O
ఈ	DEM	O	O
రోజుల్లో	NN	O	O
మనం	PRP	O	O
సంతోషించాల	VM	O	O
అని	UT	O	O
భార్యని	NN	O	O
ఊరడించాడు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
యాప్	NN	O	O
ద్వారా	PSP	O	O
వివిధ	JJ	O	O
సేవల	NN	O	O
వివరాలతో	NN	O	O
పాటు	NN	O	O
ఏఏ	WQ	O	O
ప్రాంతంలో	NN	O	O
ఆయా	JJ	O	O
సేవలు	NN	O	O
అందుబాటులో	NN	O	O
ఉన్నాయో	VM	O	O
తెలియజేస్తారని	NN	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

శాసనసభ	NN	O	O
బడ్జెట్	NN	O	O
సమావేశాల్లో	NN	O	O
మాట్లాడిన	VM	O	O
టీడీపీ	NNP	B-ORG	B-ORG
సభ్యుల్లో	NN	O	O
దాదాపు	NN	O	O
అందరూ	PRP	O	O
ఎన్‌	NNP	B-PERSON	B-PERSON
టీఆర్	NNP‌	I-PERSON	O
ను	PSP	O	O
ప్రస్తావించారు	VM	O	O
.	SYM	O	O

ఇరాక్	NNP	B-LOC	B-LOC
,	SYM	O	O
అఫ్ఘానిస్థాన్‌	NNP	B-LOC	B-LOC
యుద్ధాలతో	VM	O	O
పోల్చి	VM	O	O
చూస్తే	VM	O	O
ఇదొక	PRP	O	O
ప్రత్యేక	JJ	O	O
ఆపరేషన్‌	NN	O	O
అని	UT	O	O
ఇందులో	PRP	O	O
అమెరికా	NNP	B-LOC	B-LOC
సేనలు	NN	O	O
విదేశీ	NN	O	O
గడ్డపై	NN	O	O
పోరాటం	VM	O	O
చేయవని	VM	O	O
విశదీకరించారు	VM	O	O
.	SYM	O	O

లోకం	NN	O	O
వాళ్ళ	PRP	O	O
మాటే	NN	O	O
నమ్ముతుంది	VM	O	O
కానీ	CC	O	O
నిజానిజాల్ని	NN	O	O
పరిశీలించదు	VM	O	O
కదా	RP	O	O
?	SYM	O	O

ఆహార	NN	O	O
,	SYM	O	O
రిటైల్‌	NN	O	O
విభాగాల్లో	NN	O	O
ద్రవ్యోల్బణం	NN	O	O
తగ్గడం	VM	O	O
చాలా	INTF	O	O
అవసరం	NN	O	O
.	SYM	O	O

సరేలే	NN	O	O
ఎవడైతే	WQ	O	O
ఏంటీ	WQ	O	O
కాస్త	QF	O	O
సీటు	NN	O	O
దొరికే	VM	O	O
చాన్సున్నట్టుందనుకుని	VM	O	O
ఆయన	PRP	O	O
వైపోసారి	NN	O	O
చూసి	VM	O	O
నవ్వాను	VM	O	O
చిన్నగా	RB	O	O
.	SYM	O	O

ఈ	DEM	O	O
చిత్రం	NN	O	O
ఆడియోను	VM	O	O
అక్టోబర్	NN	B-MISC	O
ఆఖరి	NN	O	O
వారంలో	NN	O	O
,	SYM	O	O
సినిమాని	NN	O	O
నవంబర్	NN	B-MISC	O
4	QC	I-MISC	B-MISC
న	NN	O	O
రిలీజ్	NN	O	O
చెయ్యబోతున్నాం	VM	O	O
అన్నారు	VM	O	O
.	SYM	O	O

ఆ	DEM	O	O
తర్వాత	NST	O	O
ముస్లిం	NN	O	O
రాజ్యం	NN	O	O
తీసుకురావాలనే	VM	O	O
ఉద్దేశంతో	NN	O	O
అమీర్‌	NNP	B-PERSON	B-PERSON
అల్	NNP	I-PERSON	I-PERSON
ముమినిన్‌	NNP	B-PERSON	I-PERSON
ఇబ్రహీం	NNP	I-PERSON	I-PERSON
ఖలిఫ్‌	NNP	I-PERSON	I-PERSON
గా	RB	O	O
మారాడు	VM	O	O
.	SYM	O	O

ప్రమాదం	NN	O	O
జరిగిన	VM	O	O
వెంటనే	NST	O	O
సీనియర్	NN	O	O
పోలీసు	NN	O	O
అధికారులు	NN	O	O
హుటాహుటిన	VM	O	O
ఘటనా	NN	O	O
ప్రదేశానికి	NN	O	O
తరలివెళ్లినట్లు	VM	O	O
వారు	PRP	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

దీనిపై	PRP	O	O
గుర్రుగా	RB	O	O
ఉన్న	VM	O	O
తెలంగాణ	NNP	B-LOC	B-LOC
కాంగ్రెస్	NNP	B-ORG	B-ORG
ఎంపీలు	NN	O	O
అటు	NST	O	O
కేంద్రంలోని	NN	O	O
యుపిఎ	NNP	B-ORG	B-LOC
ప్రభుత్వానికి	NN	O	O
,	SYM	O	O
ఇటు	NST	O	O
అధిష్టా	NN	O	O
నానికి	NN	O	O
చెప్పలేక	VM	O	O
ఇటు	NST	O	O
ప్రజాక్షేత్రంలో	NN	O	O
తమ	PRP	O	O
ఉనికిని	NN	O	O
చాటుకోలేక	VM	O	O
సతమతమవుతున్నారు	VM	O	O
.	SYM	O	O

ముంబై	NNP	B-LOC	B-LOC
,	SYM	O	O
ఆగస్టు	NN	B-MISC	B-MISC
24	QC	I-MISC	I-MISC
:	SYM	O	O
స్టాక్	NN	O	O
మార్కెట్ల	NN	O	O
పతనంపై	NN	O	O
భయపడాల్సిన	VM	O	O
అవసరం	NN	O	O
లేదని	VM	O	O
రిజర్వ్	NNP	B-ORG	B-ORG
బ్యాంక్	NN	I-ORG	I-ORG
గవర్నర్	NN	O	O
రఘురామ్	NNP	B-PERSON	B-PERSON
రాజన్	NNP	I-PERSON	I-PERSON
అన్నారు	VM	O	O
.	SYM	O	O

తెలంగాణలో	NNP	B-LOC	B-LOC
అదిలాబాద్‌	NNP	B-LOC	I-LOC
,	SYM	O	O
నిజామాబాద్	NNP	B-LOC	B-LOC
,	SYM	O	O
కరీంనగర్	NNP	B-LOC	B-LOC
,	SYM	O	O
వరంగల్	NNP	B-LOC	B-LOC
,	SYM	O	O
రంగారెడ్డి	NNP	B-LOC	B-LOC
తదితర	NN	O	O
జిల్లాలో	NN	O	O
భారీ	JJ	O	O
వర్షాలకు	NN	O	O
పలువాగులు	NN	O	O
వంకలు	NN	O	O
ఏకమై	NN	O	O
పారుతున్నాయి	VM	O	O
.	SYM	O	O

ఇదిలా	PRP	O	O
ఉంటే	VM	O	O
తమ	PRP	O	O
పార్టీకి	NN	O	O
చెందిన	VM	O	O
తెలంగాణ	NNP	B-LOC	B-LOC
నాయకులు	NN	O	O
సీమాంధ్రలో	NNP	B-LOC	B-LOC
పర్యటన	NN	O	O
చేస్తే	VM	O	O
అభ్యంతరం	NN	O	O
లేదని	VM	O	O
మాజీమంత్రి	NN	O	O
గాదె	NNP	B-PERSON	B-PERSON
వెంకటరెడ్డి	NNP	I-PERSON	I-PERSON
పేర్కొనడం	VM	O	O
వారికి	PRP	O	O
కలిసొచ్చే	VM	O	O
అంశం	NN	O	O
.	SYM	O	O

రిజర్వేషన్ల	NN	O	O
వల్ల	PSP	O	O
దేశం	NN	O	O
60	QC	B-MISC	B-MISC
ఏళ్లు	NN	I-MISC	O
వెనక్కిపోయిందని	VM	O	O
వ్యాఖ్యానించారు	VM	O	O
.	SYM	O	O

ఈనెల	NN	O	O
31	QC	B-MISC	B-MISC
,	SYM	O	O
వచ్చే	VM	O	O
నెల	NN	O	O
2	QC	B-MISC	B-MISC
వ	NN	O	O
తేదీల్లో	NN	O	O
మళ్లీ	RB	O	O
కొన్ని	QF	O	O
ప్రయోగాలు	NN	O	O
చేయించుకుంటే	VM	O	O
ఒప్పందం	NN	O	O
ప్రకారం	NN	O	O
మిగతా	NN	O	O
డబ్బులిస్తామనీ	VM	O	O
సంస్థ	NN	O	O
ప్రతినిధులు	NN	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

ఏరియల్‌	NN	O	O
సర్వే	NN	O	O
ద్వారా	PSP	O	O
ముంపు	NN	O	O
ప్రాంతాలను	NN	O	O
పరిశీలించారు	VM	O	O
.	SYM	O	O

ఆదివారం	NN	B-MISC	B-MISC
రాత్రికి	NN	O	O
నదిలో	NN	O	O
నీటిమట్టం	NN	O	O
48	QC	B-MISC	B-MISC
అడుగులకు	NN	O	O
దాటిపోయింది	VM	O	O
.	SYM	O	O

అప్పుడు	NST	O	O
నేను	PRP	O	O
అడ్డుకోబట్టే	VM	O	O
కొన్ని	QF	O	O
వచ్చాయి	VM	O	O
.	SYM	O	O

తనకు	PRP	O	O
ఏ	WQ	O	O
పాపం	NN	O	O
తెలియదని	VM	O	O
,	SYM	O	O
2014	QC	B-MISC	B-MISC
వరల్డ్	NN	O	O
కప్	NN	O	O
సందర్భంగా	RB	O	O
చోటు	NN	O	O
చేసుకున్న	VM	O	O
టికెట్ల	NN	O	O
కుంభకోణంతో	NN	O	O
తనకు	PRP	O	O
ఎలాంటి	WQ	O	O
సంబంధం	NN	O	O
లేదని	VM	O	O
వాల్కే	NNP	B-PERSON	B-PERSON
స్పష్టం	NN	O	O
చేస్తున్నాడు	VM	O	O
.	SYM	O	O

మహబూబ్	NNP	B-LOC	B-LOC
నగర్	NNP	I-LOC	I-LOC
జిల్లాలో	NN	O	O
వినాయక	NN	O	O
నిమజ్జనంలో	VM	O	O
అపశ్రుతి	NN	O	O
చోటు	NN	O	O
చేసుకుంది	VM	O	O
.	SYM	O	O

సిఎం	NN	O	O
సమీక్ష	NN	O	O
సమాచారం	NN	O	O
అందిన	VM	O	O
వెంటనే	NST	O	O
మున్సిపల్	NN	B-ORG	O
మంత్రి	NN	O	O
నారాయణ	NNP	B-PERSON	B-PERSON
,	SYM	O	O
ఇతర	JJ	O	O
అధికారులు	NN	O	O
తెల్లవారుఝాము	VM	O	O
నుంచే	PSP	O	O
నగరంలో	NN	O	O
పర్యటన	NN	O	O
ప్రారంభించారు	VM	O	O
.	SYM	O	O

స్థానిక	NN	O	O
అధికారులు	NN	O	O
శరణార్థులకు	NN	O	O
ఆహారం	NN	O	O
,	SYM	O	O
మంచినీళ్లు	NN	O	O
,	SYM	O	O
బ్లాంకెట్లులాంటివి	NN	O	O
ఇచ్చి	VM	O	O
వారి	PRP	O	O
యోగక్షేమాలను	NN	O	O
చూస్తున్నారు	VM	O	O
.	SYM	O	O

కొంత	QF	O	O
కాలంగా	RB	O	O
పద్దెనిమిది	QC	B-MISC	B-MISC
కోసం	PSP	O	O
పాట్లు	NN	O	O
పడుతున్న	VM	O	O
సెరెనా	NNP	B-PERSON	B-PERSON
ఎట్టకేలకు	WQ	O	O
ఒడిసి	NN	O	O
పట్టింది	VM	O	O
.	SYM	O	O

ఇంత	QF	O	O
మొండిఘటాన్ని	NN	O	O
తన	PRP	O	O
జీవితకాలంలో	NN	O	O
చూడలేదు	VM	O	O
చిరాగ్గా	RB	O	O
అనుకుంది	VM	O	O
.	SYM	O	O

ఆ	DEM	O	O
సందడి	NN	O	O
చూసి	VM	O	O
రూప	NNP	B-PERSON	B-PERSON
అబ్బురపడిపోయింది	VM	O	O
.	SYM	O	O

ఆయనకు	PRP	O	O
రెండు	QC	B-MISC	B-MISC
సంవత్సరాల	NN	I-MISC	I-MISC
కఠిన	JJ	O	O
కారాగారశిక్ష	NN	O	O
,	SYM	O	O
పదివేల	QC	B-MISC	B-MISC
మన	PRP	O	O
చర్మం	NN	O	O
కింద	NST	O	O
పొరల్లోని	NN	O	O
కొలెస్ట్రాల్	NN	O	O
.	SYM	O	O

మహిషాసురమర్దని	VM	O	O
అవతారంలో	NN	O	O
ఉన్న	VM	O	O
ఈ	DEM	O	O
విగ్రహం	NN	O	O
పుల్వామాలోని	NNP	B-LOC	B-LOC
దేవాలయం	NN	O	O
నుంచి	PSP	O	O
90	QC	B-MISC	B-MISC
వ	NN	I-MISC	O
దశకంలో	NN	I-MISC	O
చోరీకి	NN	O	O
గురైందని	VM	O	O
,	SYM	O	O
దీనిపై	PRP	O	O
కేసు	NN	O	O
కూడా	PSP	O	O
నమోదైందని	VM	O	O
అధికార	NN	O	O
వర్గాలు	NN	O	O
తెలిపాయి	VM	O	O
.	SYM	O	O

మనం	PRP	O	O
ప్రస్తుతం	NN	O	O
ఒక	JJ	O	O
రంధ్రంలో	NN	O	O
ఉన్నాం	VM	O	O
ఉన్నట్టుండి	VM	O	O
బయటకు	NST	O	O
రావాలని	VM	O	O
ప్రయత్నిస్తే	VM	O	O
జరిగే	VM	O	O
నష్టం	NN	O	O
అపారంగా	RB	O	O
ఉంటుంది	VM	O	O
.	SYM	O	O

అమెరికా	NNP	B-LOC	B-LOC
స్వప్రయోజనాలు	NN	O	O
దృష్టిలో	NN	O	O
ఉంచుకుని	VM	O	O
చూసినా	VM	O	O
ఆర్థిక	NN	O	O
విధానాలు	NN	O	O
ఎలా	WQ	O	O
ఉండాలన్న	VM	O	O
విషయంలో	NN	O	O
విస్తృతమైన	JJ	O	O
చర్చ	NN	O	O
జరగాల్సిన	VM	O	O
అవసరం	NN	O	O
కనిపిస్తున్నదని	VM	O	O
ఆయన	PRP	O	O
అభిప్రాయపడ్డారు	VM	O	O
.	SYM	O	O

ముఖ్యమంత్రి	NN	O	O
హోదాలో	NN	O	O
ఇతర	JJ	O	O
రాష్ట్రాల్లో	NN	O	O
చంద్రబాబు	NNP	B-PERSON	B-PERSON
పర్యటించడం	VM	O	O
ఇదే	PRP	O	O
తొలిసారి	NN	O	O
కాగా	VM	O	O
,	SYM	O	O
పోలవరంపై	NNP	O	B-LOC
ఒక	JJ	O	O
ముఖ్యమంత్రి	NN	O	O
పక్క	NST	O	O
రాష్ట్రాలతో	NN	O	O
చర్చలకు	NN	O	O
స్వయంగా	RB	O	O
వెళ్లడం	VM	O	O
కూడా	PSP	O	O
ఇదే	PRP	O	O
తొలిసారి	NN	O	O
.	SYM	O	O

ఈ	DEM	O	O
మ్యాచ్	NN	O	O
ఇరు	PRP	O	O
జట్లకు	NN	O	O
కీలకంగా	RB	O	O
మారింది	VM	O	O
.	SYM	O	O

వ్యవసాయ	NN	O	O
పరిశోధనలను	NN	O	O
ప్రోత్సహిస్తామని	VM	O	O
,	SYM	O	O
రైతులకు	NN	O	O
మేలైన	JJ	O	O
సాగు	NN	O	O
పద్ధతులపై	NN	O	O
అవగాహన	NN	O	O
కల్పిస్తామని	VM	O	O
అన్నారు	VM	O	O
.	SYM	O	O

జనవరి	NN	B-MISC	B-MISC
23	QC	I-MISC	I-MISC
:	SYM	O	O
స్వాతంత్ర్య	NN	O	O
సమరయోదుడు	NN	O	O
ఎం.	NNP	B-PERSON	B-PERSON
ఎస్.	NNP	I-PERSON	I-PERSON
రాజలింగం	NNP	I-PERSON	I-PERSON
మృతి	NN	O	O
.	SYM	O	O

అనంతరం	NN	O	O
ఇస్లామిక్‌	NNP	B-ORG	B-LOC
స్టేట్‌	NN	I-ORG	O
ఆఫ్‌	NN	I-ORG	O
ఇరాక్	NNP	I-ORG	B-LOC
,	SYM	O	O
సిరియా	NN	I-ORG	O
(	SYM	O	O
ఇసిస్	NNP	B-ORG	B-ORG
)	SYM	O	O
గా	RB	O	O
రూపాంతరం	NN	O	O
చెందింది	VM	O	O
.	SYM	O	O

అనేక	JJ	O	O
వ్యక్తుల	NN	O	O
కృషి	NN	O	O
,	SYM	O	O
పలువురి	NN	O	O
త్యాగధనుల	NN	O	O
ఫలితంగా	RB	O	O
1953	QC	B-MISC	B-MISC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
1	QC	I-MISC	I-MISC
న	NN	O	O
ఆంధ్రరాష్ట్రం	NNP	B-LOC	B-PERSON
ఏర్పడింది	VM	O	O
.	SYM	O	O

ఇక్కడ	NST	O	O
శుక్రవారం	NN	B-MISC	O
జిల్లా	NN	O	O
కలెక్టర్ల	NNP	B-LOC	B-LOC
సదస్సులో	NN	O	O
ఆయన	PRP	O	O
మాట్లాడుతూ	VM	O	O
గ్రామాలకు	NN	O	O
నీళ్లు	NN	O	O
ఎలా	WQ	O	O
వెళ్లాలనేది	VM	O	O
కలెక్టర్లు	NN	O	O
చూడాలని	VM	O	O
కోరారు	VM	O	O
.	SYM	O	O

అందులో	PRP	O	O
సైతం	NN	O	O
అనేక	JJ	O	O
తప్పిదాలు	NN	O	O
దొర్లాయని	VM	O	O
మొదటి	NST	O	O
నుంచి	PSP	O	O
రైతులు	NN	O	O
అభ్యంతరాలు	NN	O	O
వ్యక్తం	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

ఆ	DEM	O	O
పురస్కారాన్ని	NN	O	O
స్వీకరించిన	VM	O	O
తరువాత	NST	O	O
కూడా	PSP	O	O
కాళోజీ	NNP	B-PERSON	B-PERSON
ప్రజానుకూలత	NN	O	O
రవ్వంత	VM	O	O
కూడా	PSP	O	O
తగ్గలేదు	VM	O	O
,	SYM	O	O
ఏలికలపై	NN	O	O
విమర్శల	NN	O	O
పదునూ	QC	O	B-MISC
తగ్గలేదు	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
ఇప్పటివరకు	NST	O	O
అమెరికా	NNP	B-LOC	B-LOC
ఏ	WQ	O	O
దేశంపై	NN	O	O
దాడిచేసినా	VM	O	O
వెన్నంటి	NN	O	O
నిలిచిన	VM	O	O
బ్రిటన్‌	NNP	B-LOC	B-PERSON
సిరియాపై	NNP	B-LOC	I-PERSON
వైమానిక	NN	O	O
దాడులకు	NN	O	O
అభ్యంతరం	NN	O	O
వ్యక్తం	NN	O	O
చేసింది	VM	O	O
.	SYM	O	O

ఈసారి	NST	O	O
కొత్త	JJ	O	O
పే	NN	O	O
బ్యాండ్లకు	NN	O	O
అనుగుణంగా	RB	O	O
గ్రేడ్	NN	O	O
పేలను	NN	O	O
ప్రవేశపెట్టనున్నట్లు	VM	O	O
తెలియవచ్చింది	VM	O	O
.	SYM	O	O

కేవలం	NN	O	O
లాభార్జనేకాకుండా	VM	O	O
సీవీఆర్	NNP	B-ORG	B-ORG
ఫౌండేషన్	NN	I-ORG	I-ORG
ఎడ్యుకేషన్	NN	I-ORG	I-ORG
ట్రస్టు	NN	I-ORG	I-ORG
(	SYM	O	O
చింతా	NNP	B-PERSON	B-PERSON
విశ్వేశ్వరరావు	NNP	I-PERSON	I-PERSON
)	SYM	O	O
చుట్టుపక్కల	NN	O	O
గ్రామాలకు	NN	O	O
విద్య	NN	O	O
,	SYM	O	O
వైద్యం	NN	O	O
వంటి	JJ	O	O
మౌలిక	NN	O	O
వసతులు	NN	O	O
కల్పిస్తున్నారు	VM	O	O
.	SYM	O	O

దీంతో	PRP	O	O
లాభాల	NN	O	O
స్వీకరణే	NN	O	O
ధ్యేయంగా	RB	O	O
మదుపరులు	NN	O	O
ముందుకెళ్లారు	VM	O	O
.	SYM	O	O

అదే	PRP	O	O
సమయంలో	NN	O	O
అధికార	NN	O	O
పార్టీకి	NN	O	O
చెందిన	VM	O	O
వారికి	PRP	O	O
ఇందిరమ్మ	NNP	O	B-LOC
,	SYM	O	O
ఇందిర	NNP	O	B-LOC
ఆవాస్	NN	O	O
యోజన	NN	O	O
వంటి	JJ	O	O
ప్రభుత్వ	NN	O	O
పథకాల	NN	O	O
కింద	NST	O	O
రెండు	QC	B-MISC	B-MISC
,	SYM	O	O
మూడు	QC	B-MISC	B-MISC
ఇళ్లు	NN	O	O
ఇస్తున్నారని	VM	O	O
,	SYM	O	O
కట్టని	VM	O	O
ఇళ్లకు	NN	O	O
బిల్లులు	NN	O	O
బిల్లులు	NN	O	O
చెల్లిస్తున్నారని	VM	O	O
ఆమె	PRP	O	O
దుయ్యబట్టారు	VM	O	O
.	SYM	O	O

ఇప్పుడు	NST	O	O
రెండోవిడతకు	NN	O	O
అనుమతించినా	VM	O	O
,	SYM	O	O
మరోసారి	NN	O	O
పొడిగింపు	NN	O	O
కోరరన్న	VM	O	O
నమ్మకం	NN	O	O
లేదని	VM	O	O
జస్టిస్	NN	O	O
ముఖోపాధ్యాయ	NNP	B-PERSON	B-PERSON
అభిప్రాయపడ్డారు	VM	O	O
.	SYM	O	O

ఇందుకు	PRP	O	O
ముందస్తు	NN	O	O
హెచ్చరికలు	NN	O	O
కూడా	PSP	O	O
అవసరమే	NN	O	O
అన్నది	VM	O	O
అమెరికన్‌	NNP	B-ORG	B-LOC
ఫెడరల్‌	NN	I-ORG	O
రిజర్వ్‌	NN	I-ORG	O
కు	PSP	O	O
నా	PRP	O	O
సలహా	NN	O	O
అని	UT	O	O
రాజన్‌	NNP	B-PERSON	B-PERSON
వ్యాఖ్యానించారు	VM	O	O
.	SYM	O	O

కాళోజీ	NNP	B-PERSON	B-PERSON
కవిత్వమూ	NN	O	O
రచనలూ	NN	O	O
ఆయన	PRP	O	O
జీవితం	NN	O	O
నుంచి	PSP	O	O
వేరు	NN	O	O
కావు	VM	O	O
కనుకనే	VM	O	O
,	SYM	O	O
జీవితాచరణే	VM	O	O
ఆయన	PRP	O	O
వ్యక్తిత్వంలో	NN	O	O
ప్రస్ఫుటంగా	RB	O	O
కనిపిస్తుంది	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
,	SYM	O	O
అతను	PRP	O	O
చేసిన	VM	O	O
ఈ	DEM	O	O
వ్యాఖ్యలు	NN	O	O
సెలక్టర్లపై	NN	O	O
ఎలాంటి	WQ	O	O
ప్రభావం	NN	O	O
చూపలేదు	VM	O	O
.	SYM	O	O

దాని	PRP	O	O
సిద్ధాంతాలు	NN	O	O
ఏంటి	WQ	O	O
?	SYM	O	O

ఇందులో	PRP	O	O
సగానికిపైగా	RB	O	O
ఉద్యోగులు	NN	O	O
ఐటి	NN	B-ORG	O
సంస్థ	NN	I-ORG	O
టిసిఎస్	NNP	B-ORG	B-PERSON
లోనే	NST	O	O
పనిచేస్తుండటం	VM	O	O
గమనార్హం	NN	O	O
.	SYM	O	O

23	QC	B-MISC	B-MISC
వ	NN	O	O
తేదీ	NN	O	O
మొహర్రం	NN	O	O
,	SYM	O	O
24	QC	B-MISC	B-MISC
తిరుమల	NNP	B-LOC	O
శనివారాల్లో	NN	O	O
చివరి	NST	O	O
శనివారం	NN	B-MISC	O
కావడం	VM	O	O
,	SYM	O	O
25	QC	B-MISC	B-MISC
న	NN	O	O
ఆదివారం	NN	B-MISC	O
వరుసగా	RB	O	O
సెలవుదినాలు	NN	O	O
కావడంతో	VM	O	O
భక్తుల	NN	O	O
తాకిడి	NN	O	O
ఎక్కువగా	RB	O	O
ఉంటుంది	VM	O	O
.	SYM	O	O

అదేవిధంగా	RB	O	O
మంచిర్యాల	NNP	B-LOC	B-LOC
జిల్లాను	NN	O	O
ఏర్పాటు	NN	O	O
చేయనున్నట్టు	VM	O	O
చెబుతున్నారు	VM	O	O
.	SYM	O	O

వేరు	NN	O	O
వేరుగా	RB	O	O
జరుగుతున్న	VM	O	O
కార్మికుల	NN	O	O
కార్యాచరణలు	NN	O	O
అక్టొబరు	NN	B-MISC	O
19	QC	I-MISC	B-MISC
,	SYM	O	O
20	QC	B-MISC	B-MISC
తేదీలలో	NN	O	O
జాతీయ	NN	O	O
స్థాయి	NN	O	O
సార్వత్రిక	NN	O	O
సమ్మెకు	NN	O	O
దారి	NN	O	O
తీయనున్నాయి	VM	O	O
.	SYM	O	O

కంపెనీలు	NN	O	O
లేదా	CC	O	O
బోర్డు	NN	O	O
హోదాల్లో	NN	O	O
ఏదో	WQ	O	O
ఒక	JJ	O	O
దానిని	PRP	O	O
విడిచిపెట్టక	NN	O	O
తప్పని	NN	O	O
పరిస్థితి	NN	O	O
ఏర్పడుతుంది	VM	O	O
.	SYM	O	O

అమ్మవారి	NN	O	O
దర్శనం	NN	O	O
కోసం	PSP	O	O
ఐదు	QC	B-MISC	B-MISC
క్యూలైన్లను	NN	O	O
ఏర్పాటు	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

అందుకు	PRP	O	O
కాంగ్రెస్	NNP	B-ORG	B-ORG
తో	PSP	O	O
కలిసి	VM	O	O
చెట్టాపట్టాల్‌	NN	O	O
వేయడానికి	VM	O	O
కూడా	PSP	O	O
వెనుకాడబోనని	VM	O	O
అరవింద్‌	NNP	B-PERSON	B-PERSON
కేజ్రీవాల్‌	NNP	I-PERSON	I-PERSON
సంకేతాలు	NN	O	O
పంపించటం	VM	O	O
విశేషం	NN	O	O
.	SYM	O	O

అందులో	PRP	O	O
భాగంగానే	RB	O	O
పిఎస్	NN	O	O
ఎల్	NN	O	O
పై	NST	O	O
దృష్టి	NN	O	O
కేంద్రీకరించాలని	VM	O	O
కోరాడు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
కేసు	NN	O	O
దర్యాప్తును	NN	O	O
పర్యవేక్షిస్తున్న	VM	O	O
ముంబయి	NNP	B-LOC	B-LOC
పోలీసు	NN	O	O
కమిషనర్	NN	O	O
రాకేశ్	NNP	B-PERSON	B-PERSON
మారియాను	NNP	I-PERSON	I-PERSON
అర్ధంతరంగా	RB	O	O
బదిలీ	NN	O	O
చేసి	VM	O	O
ఆయన	PRP	O	O
స్థానంలో	NN	O	O
కొత్త	JJ	O	O
చీఫ్‌	NN	O	O
గా	RB	O	O
అహ్మద్	NNP	B-PERSON	B-PERSON
జావేద్‌	NNP	I-PERSON	I-PERSON
ను	PSP	O	O
నియమించిన	VM	O	O
పది	QC	B-MISC	B-MISC
రోజుల	NN	I-MISC	I-MISC
తర్వాత	NST	O	O
రాష్ట్రప్రభుత్వం	NN	O	O
ఈ	DEM	O	O
నిర్ణయం	NN	O	O
తీసుకోవడం	VM	O	O
గమనార్హం	NN	O	O
.	SYM	O	O

ఐదు	QC	B-MISC	B-MISC
దశాబ్దాలపాటు	NN	I-MISC	O
అన్నీ	QF	O	O
గాలికి	NN	O	O
వదిలేసి	VM	O	O
ఇప్పుడు	NST	O	O
